date,provname,provabb,provcode,item,itemid,transformation,transformationid,val
1955,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1283.24807058426
1955,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.15714969790081
1955,Saskatchewan,SK,47,Population,2,linear,1,878000
1955,Saskatchewan,SK,47,Population,2,log,2,13.6854018726173
1955,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,11.1428571428571
1955,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.41079867763428
1955,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,10.2919708029197
1955,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.33136405754409
1955,Saskatchewan,SK,47,Employment,5,linear,1,278579.118220505
1955,Saskatchewan,SK,47,Employment,5,log,2,12.5374573849721
1955,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,14200.9552391835
1955,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.56106451169184
1955,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,44757.2624238616
1955,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.709008999337
1955,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1461.55816695246
1955,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.28725838324783
1955,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,12468.4387000031
1955,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.43095582634482
1956,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1489.88204632894
1956,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.30645223226828
1956,Saskatchewan,SK,47,Population,2,linear,1,880700
1956,Saskatchewan,SK,47,Population,2,log,2,13.6884723247936
1956,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,11.2142857142857
1956,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.41718847573305
1956,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,10.4379562043796
1956,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.34544879742583
1956,Saskatchewan,SK,47,Employment,5,linear,1,284796.604127981
1956,Saskatchewan,SK,47,Employment,5,log,2,12.5595305347409
1956,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,16207.2159976898
1956,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.69321185400127
1956,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,50118.9091522703
1956,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.8221536440539
1956,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1691.70210778806
1956,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.43349046543901
1956,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,14273.6951291654
1956,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.56617362083055
1957,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1494.50856046863
1957,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.30955270968927
1957,Saskatchewan,SK,47,Population,2,linear,1,880000
1957,Saskatchewan,SK,47,Population,2,log,2,13.6876771864544
1957,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,11.5714285714286
1957,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.44853900561713
1957,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,10.8029197080292
1957,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.37981644093004
1957,Saskatchewan,SK,47,Employment,5,linear,1,284554.196511111
1957,Saskatchewan,SK,47,Employment,5,log,2,12.558679011809
1957,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,15720.79797176
1957,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.66273982625721
1957,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,48617.4598187963
1957,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.7917380009026
1957,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1698.30518235071
1957,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.43738608119916
1957,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,13834.3022151488
1957,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.53490645474733
1958,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1587.64034061237
1958,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.37000413039484
1958,Saskatchewan,SK,47,Population,2,linear,1,891000
1958,Saskatchewan,SK,47,Population,2,log,2,13.7000997064529
1958,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,11.7857142857143
1958,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.46688814428532
1958,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.0948905109489
1958,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.4064846880122
1958,Saskatchewan,SK,47,Employment,5,linear,1,289369.330620368
1958,Saskatchewan,SK,47,Employment,5,log,2,12.5754591118221
1958,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,16060.2166891056
1958,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.68410047988206
1958,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,49451.1738314324
1958,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.808741074513
1958,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1781.86345747741
1958,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.48541498190616
1958,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,14309.6530699931
1958,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.56868962837073
1959,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1671.56456340504
1959,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.42151533114173
1959,Saskatchewan,SK,47,Population,2,linear,1,907000
1959,Saskatchewan,SK,47,Population,2,log,2,13.7178977290973
1959,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,11.9285714285714
1959,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.4789364828015
1959,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.1678832116788
1959,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.41304208855836
1959,Saskatchewan,SK,47,Employment,5,linear,1,296430.784175935
1959,Saskatchewan,SK,47,Employment,5,log,2,12.5995690272537
1959,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,16502.3200226625
1959,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.71125625743847
1959,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,50492.7458940008
1959,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.8295849592821
1959,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1842.95982734844
1959,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.51912816000873
1959,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,14967.6042605549
1959,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.61364342857146
1960,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1787.33019793364
1960,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.48847827589293
1960,Saskatchewan,SK,47,Population,2,linear,1,915000
1960,Saskatchewan,SK,47,Population,2,log,2,13.7266793442577
1960,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.0714285714286
1960,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.49084138530782
1960,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.3138686131387
1960,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.42602928408517
1960,Saskatchewan,SK,47,Employment,5,linear,1,299608.276121063
1960,Saskatchewan,SK,47,Employment,5,log,2,12.6102311541457
1960,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,17265.2379423168
1960,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.75645039150247
1960,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,52727.8248843718
1960,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.8728985816144
1960,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1953.36633653949
1960,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.57730948959955
1960,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,15797.6927172199
1960,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.66761917779585
1961,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,1647.31432831993
1961,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.40690156097856
1961,Saskatchewan,SK,47,Population,2,linear,1,925200
1961,Saskatchewan,SK,47,Population,2,log,2,13.7377652093394
1961,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.1428571428571
1961,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.496741107435
1961,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.4598540145985
1961,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.43884997251423
1961,Saskatchewan,SK,47,Employment,5,linear,1,305746.82998303
1961,Saskatchewan,SK,47,Employment,5,log,2,12.6305126854925
1961,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,15536.8068449879
1961,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.65096712307728
1961,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,47014.890371163
1961,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.7582196469242
1961,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,1780.49538296577
1961,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.48464690960341
1961,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,14374.6536929828
1961,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.57322177445242
1962,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,2108.33545494888
1962,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.65365403122697
1962,Saskatchewan,SK,47,Population,2,linear,1,930000
1962,Saskatchewan,SK,47,Population,2,log,2,13.7429398651294
1962,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.3571428571429
1962,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.51423426488252
1962,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.6058394160584
1962,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.45150836938615
1962,Saskatchewan,SK,47,Employment,5,linear,1,309174.115536842
1962,Saskatchewan,SK,47,Employment,5,log,2,12.641659877886
1962,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,19533.5062776761
1962,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.87988654066374
1962,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,58757.0560578642
1962,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,10.9811665279072
1962,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,2267.02737091277
1962,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.7262247240618
1962,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,18166.1608382388
1962,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.80731584782891
1963,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,2487.01314620757
1963,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.8188377297595
1963,Saskatchewan,SK,47,Population,2,linear,1,933000
1963,Saskatchewan,SK,47,Population,2,log,2,13.7461604798295
1963,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.5
1963,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.52572864430826
1963,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.7518248175182
1963,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.46400853215038
1963,Saskatchewan,SK,47,Employment,5,linear,1,307577.215644678
1963,Saskatchewan,SK,47,Employment,5,log,2,12.636481442494
1963,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,22682.5109032132
1963,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.029349461732
1963,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,68804.7800560941
1963,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.1390284990675
1963,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,2665.60894556009
1963,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.8881878078943
1963,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,21162.7826726979
1963,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.95999938359721
1964,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,2408.59953887524
1964,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.78680075337707
1964,Saskatchewan,SK,47,Population,2,linear,1,942000
1964,Saskatchewan,SK,47,Population,2,log,2,13.7557605535585
1964,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.5714285714286
1964,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.53142666542289
1964,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,11.970802919708
1964,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.48247059499012
1964,Saskatchewan,SK,47,Employment,5,linear,1,311911.529850635
1964,Saskatchewan,SK,47,Employment,5,log,2,12.6504748684104
1964,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,21359.46719654
1964,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,9.96925034878082
1964,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,64507.4521893302
1964,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.074536033929
1964,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,2556.89972279749
1964,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.84655075778284
1964,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,20120.6180991407
1964,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.90950034437504
1965,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,2615.14848889628
1965,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.86907615840364
1965,Saskatchewan,SK,47,Population,2,linear,1,950000
1965,Saskatchewan,SK,47,Population,2,log,2,13.7642172635767
1965,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,12.7857142857143
1965,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.5483284762255
1965,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,12.2627737226277
1965,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.50656814656918
1965,Saskatchewan,SK,47,Employment,5,linear,1,319674.360024097
1965,Saskatchewan,SK,47,Employment,5,log,2,12.6750581317194
1965,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,22448.3297605758
1965,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.0189714922101
1965,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,66711.3661256394
1965,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.1081306240674
1965,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,2752.78788304871
1965,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.92036945279119
1965,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,21325.913272547
1965,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.96767819782255
1966,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3068.83906286817
1966,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.02905461364492
1966,Saskatchewan,SK,47,Population,2,linear,1,955400
1966,Saskatchewan,SK,47,Population,2,log,2,13.769885379938
1966,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,13.1428571428571
1966,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.57587842799373
1966,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,12.7737226277372
1966,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.54739014108943
1966,Saskatchewan,SK,47,Employment,5,linear,1,326365.791029585
1966,Saskatchewan,SK,47,Employment,5,log,2,12.6957740896848
1966,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,25146.1438208642
1966,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.1324598365698
1966,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,73612.573580899
1966,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.206571126823
1966,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,3212.09866324908
1966,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.07467979167119
1966,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,24024.6258064536
1966,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,10.0868346585436
1967,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,2821.18644940799
1967,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,7.9449128021919
1967,Saskatchewan,SK,47,Population,2,linear,1,957000
1967,Saskatchewan,SK,47,Population,2,log,2,13.7715586704351
1967,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,13.5
1967,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.60268968544438
1967,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,13.2116788321168
1967,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.58110119843175
1967,Saskatchewan,SK,47,Employment,5,linear,1,328451.717731922
1967,Saskatchewan,SK,47,Employment,5,log,2,12.7021451281195
1967,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,22313.1992569375
1967,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.0129336772774
1967,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,65013.3049580146
1967,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.0823472195931
1967,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,2947.94822299686
1967,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,7.98886468972109
1967,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,21353.7316888892
1967,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.96898178974825
1968,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3004.98433096819
1968,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.00802763263564
1968,Saskatchewan,SK,47,Population,2,linear,1,960000
1968,Saskatchewan,SK,47,Population,2,log,2,13.774688563444
1968,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,14.0714285714286
1968,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.64414639912273
1968,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,13.7226277372263
1968,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.61904612999587
1968,Saskatchewan,SK,47,Employment,5,linear,1,336289.907620445
1968,Saskatchewan,SK,47,Employment,5,log,2,12.7257288872288
1968,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,22810.4417853858
1968,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.0349736831481
1968,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,65116.5069713767
1968,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.0839333593633
1968,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,3130.1920114252
1968,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.0488496271559
1968,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,21898.0241139703
1968,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.99415168862786
1969,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3227.64588327729
1969,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.07950832178522
1969,Saskatchewan,SK,47,Population,2,linear,1,958000
1969,Saskatchewan,SK,47,Population,2,log,2,13.772603056953
1969,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,14.5714285714286
1969,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.67906266422896
1969,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,14.3795620437956
1969,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.66580789590391
1969,Saskatchewan,SK,47,Employment,5,linear,1,337402.974558871
1969,Saskatchewan,SK,47,Employment,5,log,2,12.7290332651751
1969,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,23430.1307720711
1969,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.0617781128807
1969,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,66525.9851635588
1969,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.1053479046586
1969,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,3369.15019131241
1969,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.1224158227965
1969,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,22446.0652796441
1969,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,10.0188706118694
1970,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3182.97706807205
1970,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.06557222275474
1970,Saskatchewan,SK,47,Population,2,linear,1,941000
1970,Saskatchewan,SK,47,Population,2,log,2,13.7546984185675
1970,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,14.8571428571429
1970,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.69848075008606
1970,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,14.8175182481752
1970,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.69581014620771
1970,Saskatchewan,SK,47,Employment,5,linear,1,333690.351760918
1970,Saskatchewan,SK,47,Employment,5,log,2,12.7179687514084
1970,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,22828.0289978626
1970,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.0357444019319
1970,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,64374.577130056
1970,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.072474069091
1970,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,3382.54736245702
1970,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.1263843621515
1970,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,21481.1752869887
1970,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,9.97493226253513
1971,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3608.59257747938
1971,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.1910731075745
1971,Saskatchewan,SK,47,Population,2,linear,1,932038
1971,Saskatchewan,SK,47,Population,2,log,2,13.7451288653687
1971,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,15
1971,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.70805020110221
1971,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,15.2554744525547
1971,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.72493841913073
1971,Saskatchewan,SK,47,Employment,5,linear,1,330674.423679154
1971,Saskatchewan,SK,47,Employment,5,log,2,12.7088895560309
1971,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,25379.2341893177
1971,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.1416865670274
1971,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,71533.8380639157
1971,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.1779258763653
1971,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,3871.7225880054
1971,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.26145480017003
1971,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,23654.4106753433
1971,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,10.0713048744319
1972,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,3702.8143604487
1972,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.21684844745298
1972,Saskatchewan,SK,47,Population,2,linear,1,920780
1972,Saskatchewan,SK,47,Population,2,log,2,13.7329764159107
1972,Saskatchewan,SK,47,Provincial CPI (2020=100),3,linear,1,15.7142857142857
1972,Saskatchewan,SK,47,Provincial CPI (2020=100),3,log,2,2.7545702167371
1972,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,linear,1,15.985401459854
1972,Saskatchewan,SK,47,Canada-Wide CPI (2020=100),4,log,2,2.77167589698242
1972,Saskatchewan,SK,47,Employment,5,linear,1,330667.279149194
1972,Saskatchewan,SK,47,Employment,5,log,2,12.7088679498629
1972,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,linear,1,25156.6330045904
1972,Saskatchewan,SK,47,Real GDP Per Capita ($ 2020),6,log,2,10.1328768785123
1972,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,linear,1,70051.4565504242
1972,Saskatchewan,SK,47,Real GDP Per Worker ($ 2020),7,log,2,11.15698534456
1972,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,linear,1,4021.38877956591
1972,Saskatchewan,SK,47,Nominal GDP Per Capita ($),8,log,2,8.2993825895066
1972,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,linear,1,23163.7245379668
1972,Saskatchewan,SK,47,"Real GDP (Millions, $ 2020)",9,log,2,10.0503427364587
1973,Saskatchewan,SK,47,Nominal GDP (Millions),1,linear,1,4681.57430964902
1973,Saskatchewan,SK,47,Nominal GDP (Millions),1,log,2,8.45138972329559
